run_id,step,clock,exponent,from_vertex,to_vertex,savings,rank,n_options,probability,best_savings,worst_savings,mean_savings,efficiency,chirality,generation,coxeter_phase,fiber,segment_overlap,distance_3d,chirality_match,config
16,39,1,1,427,395,602,2,6,0.250469,704,32,242.2,0.8551,1,2,9,1,576,3.0867,True,center_vs_mid
16,40,0,1,199,198,153,7,10,0.159187,842,27,405.2,0.1817,-1,0,10,6,55,4.2809,False,center_vs_mid
16,40,1,1,395,422,321,7,13,0.079706,831,45,366.7,0.3863,1,2,10,4,55,4.2809,False,center_vs_mid
16,41,0,1,198,222,65,9,12,0.068853,158,0,92.4,0.4114,-1,0,11,5,16,4.4946,False,center_vs_mid
16,41,1,1,422,414,36,5,5,0.080957,321,36,96.0,0.1121,1,0,11,0,16,4.4946,False,center_vs_mid
16,42,0,1,222,223,129,2,10,0.195708,248,2,63.0,0.5202,-1,1,12,5,803,5.7063,False,center_vs_mid
16,42,1,1,414,760,166,2,7,0.228164,328,11,84.3,0.5061,1,0,12,0,803,5.7063,False,center_vs_mid
16,43,0,1,223,693,250,5,9,0.11284,567,32,270.3,0.4409,1,1,13,1,5,5.7063,True,center_vs_mid
16,43,1,1,760,454,186,11,14,0.0732,881,154,410.1,0.2111,1,0,13,1,5,5.7063,True,center_vs_mid
16,44,0,1,693,692,62,9,12,0.047261,250,5,108.8,0.248,-1,2,14,5,237,4.6398,False,center_vs_mid
16,44,1,1,454,760,186,4,10,0.150475,330,7,111.9,0.5636,1,0,14,2,237,4.6398,False,center_vs_mid
16,45,0,1,692,223,118,1,10,0.192171,118,2,31.9,1.0,-1,2,15,9,31,6.6999,True,center_vs_mid
16,45,1,1,760,517,188,10,14,0.187213,881,154,410.1,0.2134,-1,0,15,6,31,6.6999,True,center_vs_mid
16,46,0,1,223,692,118,8,9,0.049618,567,32,270.3,0.2081,-1,0,16,7,237,4.6398,True,center_vs_mid
16,46,1,1,517,760,188,1,12,0.109283,188,7,115.4,1.0,-1,0,16,5,237,4.6398,True,center_vs_mid
16,47,0,1,692,202,9,9,10,0.048031,118,2,31.9,0.0763,1,1,17,3,92,4.5308,False,center_vs_mid
16,47,1,1,760,516,621,4,14,0.095361,881,154,410.1,0.7049,-1,2,17,5,92,4.5308,False,center_vs_mid
16,48,0,1,202,200,80,5,13,0.115358,180,2,64.8,0.4444,1,1,18,1,132,5.2015,True,center_vs_mid
16,48,1,1,516,760,621,1,9,0.325172,621,11,192.1,1.0,1,2,18,1,132,5.2015,True,center_vs_mid
16,49,0,1,200,671,30,11,12,0.041489,261,10,110.2,0.1149,1,2,19,1,105,5.919,False,center_vs_mid
16,49,1,1,760,527,298,9,14,0.093238,881,154,410.1,0.3383,-1,1,19,5,105,5.919,False,center_vs_mid
16,50,0,1,671,692,30,5,7,0.061555,461,2,128.0,0.0651,1,2,20,4,5,5.0956,False,center_vs_mid
16,50,1,1,527,523,107,7,9,0.073327,481,20,165.9,0.2225,-1,1,20,9,5,5.0956,False,center_vs_mid
16,51,0,1,692,693,62,2,10,0.189174,118,2,31.9,0.5254,1,0,21,0,5,5.5202,False,center_vs_mid
16,51,1,1,523,521,22,10,13,0.029621,180,5,73.3,0.1222,-1,0,21,7,5,5.5202,False,center_vs_mid
16,52,0,1,693,288,132,6,12,0.099386,250,5,108.8,0.528,1,0,22,0,403,5.6569,True,center_vs_mid
16,52,1,1,521,510,217,3,8,0.239421,461,2,142.4,0.4707,1,2,22,3,403,5.6569,True,center_vs_mid
16,53,0,1,288,239,567,3,10,0.135612,684,27,333.4,0.8289,1,0,23,1,557,5.7397,True,center_vs_mid
16,53,1,1,510,521,217,6,9,0.052058,587,32,275.3,0.3697,1,2,23,1,557,5.7397,True,center_vs_mid
16,54,0,1,239,240,130,10,13,0.139243,819,31,259.5,0.1587,1,0,24,2,34,7.1666,True,center_vs_mid
16,54,1,1,521,517,125,4,8,0.119591,461,2,142.4,0.2711,1,1,24,1,34,7.1666,True,center_vs_mid
16,55,0,1,240,239,130,4,8,0.131683,247,0,119.0,0.5263,-1,0,25,6,402,6.3405,False,center_vs_mid
16,55,1,1,517,513,174,2,12,0.12914,188,7,115.4,0.9255,1,1,25,4,402,6.3405,False,center_vs_mid
16,56,0,1,239,601,315,5,13,0.080057,819,31,259.5,0.3846,-1,0,26,5,67,7.2662,False,center_vs_mid
16,56,1,1,513,517,174,7,10,0.213256,886,147,442.4,0.1964,1,0,26,0,67,7.2662,False,center_vs_mid
16,57,0,1,601,223,567,1,13,0.18204,567,32,239.5,1.0,-1,2,27,5,404,7.0361,False,center_vs_mid
16,57,1,1,517,511,153,3,12,0.102035,188,7,115.4,0.8138,1,0,27,0,404,7.0361,False,center_vs_mid
16,58,0,1,223,601,567,1,9,0.032212,567,32,270.3,1.0,1,2,28,1,183,7.3805,True,center_vs_mid
16,58,1,1,511,759,148,8,9,0.092819,392,143,221.0,0.3776,1,0,28,1,183,7.3805,True,center_vs_mid
16,59,0,1,601,66,129,12,13,0.073914,567,32,239.5,0.2275,-1,1,29,5,189,6.5059,False,center_vs_mid
16,59,1,1,759,415,158,3,12,0.116395,255,5,110.4,0.6196,1,0,29,2,189,6.5059,False,center_vs_mid
16,60,0,1,66,601,129,2,6,0.193538,146,8,75.0,0.8836,-1,1,0,9,167,6.3874,True,center_vs_mid
16,60,1,1,415,686,218,11,14,0.09976,886,158,413.2,0.246,-1,0,0,6,167,6.3874,True,center_vs_mid
17,1,0,1,276,285,1227,4,12,0.230502,1247,244,700.3,0.984,-1,0,1,7,80,4.7617,True,center_vs_mid
17,1,1,1,595,594,57,2,10,0.184346,122,2,31.4,0.4672,-1,0,1,5,80,4.7617,True,center_vs_mid
17,2,0,1,285,276,1227,1,10,0.514964,1227,16,179.5,1.0,1,2,2,3,422,3.2361,False,center_vs_mid
17,2,1,1,594,211,173,2,12,0.089909,264,2,107.1,0.6553,-1,1,2,5,422,3.2361,False,center_vs_mid
17,3,0,1,276,237,326,9,12,0.106957,1247,244,700.3,0.2614,1,2,3,1,1,3.4931,True,center_vs_mid
17,3,1,1,211,594,173,4,12,0.12333,387,16,122.3,0.447,1,1,3,1,1,3.4931,True,center_vs_mid
17,4,0,1,237,621,63,3,10,0.101362,326,2,62.6,0.1933,1,1,4,1,121,3.4035,False,center_vs_mid
17,4,1,1,594,199,137,5,12,0.109797,264,2,107.1,0.5189,-1,2,4,5,121,3.4035,False,center_vs_mid
17,5,0,1,621,295,136,1,12,0.165143,136,7,41.6,1.0,1,1,5,4,126,3.2671,False,center_vs_mid
17,5,1,1,199,598,248,6,10,0.252726,842,27,405.2,0.2945,-1,2,5,9,126,3.2671,False,center_vs_mid
17,6,0,1,295,625,30,8,10,0.033736,1235,16,181.6,0.0243,1,0,6,0,213,3.7537,False,center_vs_mid
17,6,1,1,598,63,491,1,14,0.109061,491,23,186.4,1.0,-1,0,6,7,213,3.7537,False,center_vs_mid
17,7,0,1,625,292,12,6,7,0.085908,231,7,51.1,0.0519,1,0,7,0,9,5.1309,True,center_vs_mid
17,7,1,1,63,57,144,8,10,0.07527,839,31,307.5,0.1716,1,1,7,3,9,5.1309,True,center_vs_mid
17,8,0,1,292,295,134,1,12,0.256184,134,6,43.3,1.0,1,0,8,1,260,3.8042,True,center_vs_mid
17,8,1,1,57,70,101,5,9,0.11361,148,20,94.0,0.6824,1,1,8,1,260,3.8042,True,center_vs_mid
17,9,0,1,295,621,136,3,10,0.168436,1235,16,181.6,0.1101,1,0,9,2,53,2.9048,True,center_vs_mid
17,9,1,1,70,598,181,3,9,0.185952,385,10,124.4,0.4701,1,2,9,1,53,2.9048,True,center_vs_mid
17,10,0,1,621,269,68,3,12,0.137267,136,7,41.6,0.5,-1,0,10,6,172,3.0867,False,center_vs_mid
17,10,1,1,598,85,439,2,14,0.114893,491,23,186.4,0.8941,1,2,10,4,172,3.0867,False,center_vs_mid
17,11,0,1,269,621,68,2,9,0.209699,77,2,36.7,0.8831,-1,0,11,5,155,3.6581,False,center_vs_mid
17,11,1,1,85,601,279,4,10,0.103414,660,23,253.0,0.4227,1,0,11,0,155,3.6581,False,center_vs_mid
17,12,0,1,621,269,68,3,12,0.148783,136,7,41.6,0.5,-1,1,12,5,50,2.6563,False,center_vs_mid
17,12,1,1,601,238,147,9,13,0.052846,567,32,239.5,0.2593,1,0,12,0,50,2.6563,False,center_vs_mid
17,13,0,1,269,230,60,3,9,0.200124,77,2,36.7,0.7792,1,1,13,1,105,1.7058,True,center_vs_mid
17,13,1,1,238,224,306,1,11,0.35328,306,8,78.0,1.0,1,0,13,1,105,1.7058,True,center_vs_mid
17,14,0,1,230,235,133,1,12,0.233521,133,6,42.5,1.0,-1,2,14,5,305,1.2361,False,center_vs_mid
17,14,1,1,224,232,830,3,14,0.07249,849,158,403.4,0.9776,1,0,14,2,305,1.2361,False,center_vs_mid
17,15,0,1,235,265,36,5,10,0.070896,1232,14,181.0,0.0292,-1,2,15,9,39,0.7639,True,center_vs_mid
17,15,1,1,232,217,599,3,13,0.172017,830,40,353.9,0.7217,-1,0,15,6,39,0.7639,True,center_vs_mid
17,16,0,1,265,232,138,1,7,0.442809,138,6,38.7,1.0,-1,0,16,7,40,0.449,True,center_vs_mid
17,16,1,1,217,227,38,7,7,0.20182,714,38,248.9,0.0532,-1,0,16,5,40,0.449,True,center_vs_mid
17,17,0,1,232,619,341,5,13,0.087467,830,40,353.9,0.4108,1,1,17,3,341,1.0705,False,center_vs_mid
17,17,1,1,227,232,40,1,6,0.208075,40,16,30.3,1.0,-1,2,17,5,341,1.0705,False,center_vs_mid
17,18,0,1,619,229,34,5,9,0.143875,341,2,81.9,0.0997,1,1,18,1,125,1.6352,True,center_vs_mid
17,18,1,1,232,599,827,2,13,0.153905,830,40,353.9,0.9964,1,2,18,1,125,1.6352,True,center_vs_mid
17,19,0,1,229,224,217,4,10,0.144244,412,12,136.4,0.5267,1,2,19,1,221,2.0498,False,center_vs_mid
17,19,1,1,599,197,593,4,14,0.125294,842,101,398.9,0.7043,-1,1,19,5,221,2.0498,False,center_vs_mid
17,20,0,1,224,87,481,5,14,0.090733,849,158,403.4,0.5665,1,2,20,4,6,2.7538,False,center_vs_mid
17,20,1,1,197,190,95,5,9,0.111968,593,8,180.6,0.1602,-1,1,20,9,6,2.7538,False,center_vs_mid
17,21,0,1,87,89,255,3,7,0.192596,481,15,188.3,0.5301,1,0,21,0,739,3.7537,False,center_vs_mid
17,21,1,1,190,192,158,1,13,0.133971,158,10,68.7,1.0,-1,0,21,7,739,3.7537,False,center_vs_mid
17,22,0,1,89,118,184,12,12,0.077299,843,184,457.0,0.2183,1,0,22,0,113,2.5834,True,center_vs_mid
17,22,1,1,192,589,260,6,9,0.099952,683,122,318.1,0.3807,1,2,22,3,113,2.5834,True,center_vs_mid
17,23,0,1,118,93,21,5,9,0.105628,184,1,36.8,0.1141,1,0,23,1,18,2.1066,True,center_vs_mid
17,23,1,1,589,592,97,3,7,0.15196,509,2,134.7,0.1906,1,2,23,1,18,2.1066,True,center_vs_mid
17,24,0,1,93,76,31,5,9,0.040351,345,3,83.2,0.0899,1,0,24,2,215,2.2685,True,center_vs_mid
17,24,1,1,592,194,99,2,12,0.127425,101,0,57.2,0.9802,1,1,24,1,215,2.2685,True,center_vs_mid
17,25,0,1,76,600,27,6,9,0.085851,351,12,106.0,0.0769,-1,0,25,6,10,2.6458,False,center_vs_mid
17,25,1,1,194,195,120,9,13,0.072069,724,32,263.7,0.1657,1,1,25,4,10,2.6458,False,center_vs_mid
17,26,0,1,600,76,27,5,10,0.047932,195,14,59.2,0.1385,-1,0,26,5,258,3.7537,False,center_vs_mid
17,26,1,1,195,361,208,1,8,0.208807,208,1,105.9,1.0,1,0,26,0,258,3.7537,False,center_vs_mid
17,27,0,1,76,599,203,3,9,0.137023,351,12,106.0,0.5783,-1,2,27,5,245,2.7601,False,center_vs_mid
17,27,1,1,361,360,169,8,13,0.094177,685,34,243.5,0.2467,1,0,27,0,245,2.7601,False,center_vs_mid
17,28,0,1,599,65,340,6,14,0.061041,842,101,398.9,0.4038,1,2,28,1,47,3.1192,True,center_vs_mid
17,28,1,1,360,664,161,2,4,0.370688,169,65,126.8,0.9527,1,0,28,1,47,3.1192,True,center_vs_mid
17,29,0,1,65,599,340,1,11,0.319176,340,9,84.8,1.0,-1,1,29,5,269,2.0,False,center_vs_mid
17,29,1,1,664,196,32,13,13,0.036206,683,32,251.2,0.0469,1,0,29,2,269,2.0,False,center_vs_mid
17,30,0,1,599,199,842,1,14,0.066223,842,101,398.9,1.0,-1,1,0,9,126,3.4085,True,center_vs_mid
17,30,1,1,196,665,69,4,10,0.160455,261,9,67.6,0.2644,-1,0,0,6,126,3.4085,True,center_vs_mid
17,31,0,1,199,194,657,4,10,0.226336,842,27,405.2,0.7803,-1,0,1,7,137,1.2361,True,center_vs_mid
17,31,1,1,665,196,69,8,9,0.077399,153,23,98.3,0.451,-1,0,1,5,137,1.2361,True,center_vs_mid
17,32,0,1,194,199,657,2,13,0.111249,724,32,263.7,0.9075,1,2,2,3,918,2.8284,False,center_vs_mid
17,32,1,1,196,362,261,1,10,0.158834,261,9,67.6,1.0,-1,1,2,5,918,2.8284,False,center_vs_mid
17,33,0,1,199,594,137,9,10,0.209883,842,27,405.2,0.1627,1,2,3,1,248,3.0867,True,center_vs_mid
17,33,1,1,362,376,829,1,10,0.171498,829,27,304.9,1.0,1,1,3,1,248,3.0867,True,center_vs_mid
17,34,0,1,594,595,57,9,12,0.100236,264,2,107.1,0.2159,1,1,4,1,42,1.6352,False,center_vs_mid
17,34,1,1,376,215,317,8,12,0.05977,874,219,462.1,0.3627,-1,2,4,5,42,1.6352,False,center_vs_mid
17,35,0,1,595,590,17,7,10,0.066426,122,2,31.4,0.1393,1,1,5,4,35,2.1409,False,center_vs_mid
17,35,1,1,215,684,32,5,9,0.037415,317,11,97.0,0.1009,-1,2,5,9,35,2.1409,False,center_vs_mid
17,36,0,1,590,67,131,1,10,0.331255,131,2,33.7,1.0,1,0,6,0,807,3.2361,False,center_vs_mid
17,36,1,1,684,212,208,2,9,0.146342,318,2,78.8,0.6541,-1,0,6,7,807,3.2361,False,center_vs_mid
17,37,0,1,67,203,248,5,9,0.134754,583,29,274.4,0.4254,1,0,7,0,10,2.6563,True,center_vs_mid
17,37,1,1,212,670,257,9,13,0.088621,849,200,520.2,0.3027,1,1,7,3,10,2.6563,True,center_vs_mid
17,38,0,1,203,67,248,1,12,0.185952,248,2,106.8,1.0,1,0,8,1,81,3.8042,True,center_vs_mid
17,38,1,1,670,360,112,8,15,0.081196,457,14,174.9,0.2451,1,1,8,1,81,3.8042,True,center_vs_mid
17,39,0,1,67,73,134,7,9,0.084229,583,29,274.4,0.2298,1,0,9,2,67,3.8042,True,center_vs_mid
17,39,1,1,360,670,112,3,4,0.221135,169,65,126.8,0.6627,1,2,9,1,67,3.8042,True,center_vs_mid
17,40,0,1,73,68,33,5,10,0.069186,253,3,65.4,0.1304,-1,0,10,6,798,3.952,False,center_vs_mid
17,40,1,1,670,212,257,4,15,0.068398,457,14,174.9,0.5624,1,2,10,4,798,3.952,False,center_vs_mid
17,41,0,1,68,207,245,6,13,0.092715,583,33,250.0,0.4202,-1,0,11,5,77,3.2671,False,center_vs_mid
17,41,1,1,212,599,819,2,13,0.147525,849,200,520.2,0.9647,1,0,11,0,77,3.2671,False,center_vs_mid
17,42,0,1,207,203,130,5,8,0.174784,245,1,119.5,0.5306,-1,1,12,5,77,3.2671,False,center_vs_mid
17,42,1,1,599,199,842,1,14,0.130474,842,101,398.9,1.0,1,0,12,0,77,3.2671,False,center_vs_mid
17,43,0,1,203,205,144,4,12,0.102295,248,2,106.8,0.5806,1,1,13,1,183,4.9944,True,center_vs_mid
17,43,1,1,199,598,248,6,10,0.194027,842,27,405.2,0.2945,1,0,13,1,183,4.9944,True,center_vs_mid
17,44,0,1,205,193,143,7,9,0.149705,338,138,205.9,0.4231,-1,2,14,5,172,4.4659,False,center_vs_mid
17,44,1,1,598,63,491,1,14,0.172256,491,23,186.4,1.0,1,0,14,2,172,4.4659,False,center_vs_mid
17,45,0,1,193,668,116,6,12,0.103397,182,2,94.2,0.6374,-1,2,15,9,263,4.7405,True,center_vs_mid
17,45,1,1,63,64,139,9,10,0.037009,839,31,307.5,0.1657,-1,0,15,6,263,4.7405,True,center_vs_mid
17,46,0,1,668,204,173,7,15,0.08506,492,26,182.6,0.3516,-1,0,16,7,179,3.7537,True,center_vs_mid
17,46,1,1,64,57,71,2,6,0.211839,139,1,46.2,0.5108,-1,0,16,5,179,3.7537,True,center_vs_mid
17,47,0,1,204,210,14,9,9,0.022484,404,14,125.8,0.0347,1,1,17,3,2,2.1279,False,center_vs_mid
17,47,1,1,57,592,70,7,9,0.083041,148,20,94.0,0.473,-1,2,17,5,2,2.1279,False,center_vs_mid
17,48,0,1,210,194,138,2,11,0.187077,249,8,66.2,0.5542,1,1,18,1,719,1.2361,True,center_vs_mid
17,48,1,1,592,599,101,1,12,0.126255,101,0,57.2,1.0,1,2,18,1,719,1.2361,True,center_vs_mid
17,49,0,1,194,209,36,12,13,0.072287,724,32,263.7,0.0497,1,2,19,1,4,2.4721,False,center_vs_mid
17,49,1,1,599,81,329,7,14,0.084606,842,101,398.9,0.3907,-1,1,19,5,4,2.4721,False,center_vs_mid
17,50,0,1,209,669,116,5,8,0.132792,221,1,110.1,0.5249,1,2,20,4,747,2.8284,False,center_vs_mid
17,50,1,1,81,608,38,3,7,0.072375,329,8,88.0,0.1155,-1,1,20,9,747,2.8284,False,center_vs_mid
17,51,0,1,669,198,136,10,14,0.083805,710,29,264.6,0.1915,1,0,21,0,97,3.873,False,center_vs_mid
17,51,1,1,608,108,517,2,7,0.30598,817,37,258.3,0.6328,-1,0,21,7,97,3.873,False,center_vs_mid
17,52,0,1,198,671,113,5,12,0.081349,158,0,92.4,0.7152,1,0,22,0,38,4.8841,True,center_vs_mid
17,52,1,1,108,91,43,12,14,0.063782,663,32,277.3,0.0649,1,2,22,3,38,4.8841,True,center_vs_mid
17,53,0,1,671,198,113,3,7,0.134349,461,2,128.0,0.2451,1,0,23,1,39,4.8841,True,center_vs_mid
17,53,1,1,91,559,113,2,10,0.253029,113,12,46.7,1.0,1,2,23,1,39,4.8841,True,center_vs_mid
17,54,0,1,198,199,153,2,12,0.11466,158,0,92.4,0.9684,1,0,24,2,88,5.2553,True,center_vs_mid
17,54,1,1,559,18,113,9,15,0.111915,489,26,182.1,0.2311,1,1,24,1,88,5.2553,True,center_vs_mid
17,55,0,1,199,669,665,3,10,0.135884,842,27,405.2,0.7898,-1,0,25,6,108,5.1875,False,center_vs_mid
17,55,1,1,18,6,68,8,9,0.108844,151,23,96.6,0.4503,1,1,25,4,108,5.1875,False,center_vs_mid
17,56,0,1,669,191,332,5,14,0.098008,710,29,264.6,0.4676,-1,0,26,5,234,5.605,False,center_vs_mid
17,56,1,1,6,24,121,5,12,0.112981,153,4,88.4,0.7908,1,0,26,0,234,5.605,False,center_vs_mid
17,57,0,1,191,594,146,4,9,0.087506,342,94,199.8,0.4269,-1,2,27,5,81,3.9817,False,center_vs_mid
17,57,1,1,24,6,121,3,7,0.130676,526,3,141.7,0.23,1,0,27,0,81,3.9817,False,center_vs_mid
17,58,0,1,594,194,32,10,12,0.038109,264,2,107.1,0.1212,1,2,28,1,523,3.8802,True,center_vs_mid
17,58,1,1,6,562,153,1,12,0.138375,153,4,88.4,1.0,1,0,28,1,523,3.8802,True,center_vs_mid
17,59,0,1,194,195,120,9,13,0.101108,724,32,263.7,0.1657,-1,1,29,5,210,4.5765,False,center_vs_mid
17,59,1,1,562,4,711,2,14,0.039008,1034,153,398.6,0.6876,1,0,29,2,210,4.5765,False,center_vs_mid
17,60,0,1,195,191,133,3,8,0.158726,208,1,105.9,0.6394,-1,1,0,9,60,4.2809,True,center_vs_mid
17,60,1,1,4,550,32,10,10,0.074517,718,32,349.9,0.0446,-1,0,0,6,60,4.2809,True,center_vs_mid
18,1,0,1,276,316,868,5,12,0.144671,1247,244,700.3,0.6961,-1,0,1,7,151,5.0146,True,center_vs_mid
18,1,1,1,595,594,57,2,10,0.17069,122,2,31.4,0.4672,-1,0,1,5,151,5.0146,True,center_vs_mid
18,2,0,1,316,282,22,8,10,0.052248,868,15,110.7,0.0253,1,2,2,3,62,4.9944,False,center_vs_mid
18,2,1,1,594,192,264,1,12,0.201541,264,2,107.1,1.0,-1,1,2,5,62,4.9944,False,center_vs_mid
18,3,0,1,282,425,19,7,9,0.106075,39,0,20.0,0.4872,1,2,3,1,24,3.7053,True,center_vs_mid
18,3,1,1,192,196,142,8,9,0.164594,683,122,318.1,0.2079,1,1,3,1,24,3.7053,True,center_vs_mid
18,4,0,1,425,696,135,2,10,0.07894,1247,19,182.4,0.1083,1,1,4,1,40,3.3166,False,center_vs_mid
18,4,1,1,196,210,9,10,10,0.017219,261,9,67.6,0.0345,-1,2,4,5,40,3.3166,False,center_vs_mid
18,5,0,1,696,425,135,1,12,0.282279,135,6,36.0,1.0,1,1,5,4,683,3.0242,False,center_vs_mid
18,5,1,1,210,213,249,1,11,0.218219,249,8,66.2,1.0,-1,2,5,9,683,3.0242,False,center_vs_mid
18,6,0,1,425,715,39,5,10,0.084646,1247,19,182.4,0.0313,1,0,6,0,115,3.0242,False,center_vs_mid
18,6,1,1,213,215,183,11,14,0.026173,1055,157,396.6,0.1735,-1,0,6,7,115,3.0242,False,center_vs_mid
18,7,0,1,715,430,37,4,8,0.115255,232,6,62.4,0.1595,1,0,7,0,452,3.2361,True,center_vs_mid
18,7,1,1,215,376,317,1,9,0.25032,317,11,97.0,1.0,1,1,7,3,452,3.2361,True,center_vs_mid
18,8,0,1,430,429,321,2,6,0.148829,706,36,196.7,0.4547,1,0,8,1,188,2.6563,True,center_vs_mid
18,8,1,1,376,373,294,9,12,0.166895,874,219,462.1,0.3364,1,1,8,1,188,2.6563,True,center_vs_mid
18,9,0,1,429,715,232,8,14,0.081531,827,45,330.3,0.2805,1,0,9,2,10,2.4424,True,center_vs_mid
18,9,1,1,373,672,113,4,7,0.084762,596,13,239.3,0.1896,1,2,9,1,10,2.4424,True,center_vs_mid
18,10,0,1,715,429,232,1,8,0.452586,232,6,62.4,1.0,-1,0,10,6,350,2.0,False,center_vs_mid
18,10,1,1,672,381,90,5,11,0.092003,216,14,76.5,0.4167,1,2,10,4,350,2.0,False,center_vs_mid
18,11,0,1,429,426,170,10,14,0.083284,827,45,330.3,0.2056,-1,0,11,5,58,3.6581,False,center_vs_mid
18,11,1,1,381,668,298,2,10,0.219513,437,12,143.7,0.6819,1,0,11,0,58,3.6581,False,center_vs_mid
18,12,0,1,426,432,86,5,10,0.107182,170,15,67.8,0.5059,-1,1,12,5,31,4.956,False,center_vs_mid
18,12,1,1,668,367,116,11,15,0.080789,492,26,182.6,0.2358,1,0,12,0,31,4.956,False,center_vs_mid
18,13,0,1,432,461,215,1,9,0.412485,215,4,54.3,1.0,1,1,13,1,77,4.0,True,center_vs_mid
18,13,1,1,367,369,69,8,9,0.110789,153,21,98.2,0.451,1,0,13,1,77,4.0,True,center_vs_mid
18,14,0,1,461,473,435,5,12,0.105276,877,215,461.2,0.496,-1,2,14,5,40,5.7063,False,center_vs_mid
18,14,1,1,369,367,69,3,10,0.108319,245,5,63.4,0.2816,1,0,14,2,40,5.7063,False,center_vs_mid
18,15,0,1,473,461,435,1,9,0.348156,435,12,127.4,1.0,-1,2,15,9,62,5.38,True,center_vs_mid
18,15,1,1,367,366,73,7,9,0.118296,153,21,98.2,0.4771,-1,0,15,6,62,5.38,True,center_vs_mid
18,16,0,1,461,487,674,3,12,0.090736,877,215,461.2,0.7685,-1,0,16,7,380,5.6569,True,center_vs_mid
18,16,1,1,366,368,126,1,6,0.362393,126,1,46.0,1.0,-1,0,16,5,380,5.6569,True,center_vs_mid
18,17,0,1,487,775,404,3,10,0.211371,674,29,258.6,0.5994,1,1,17,3,158,4.0723,False,center_vs_mid
18,17,1,1,368,379,197,6,10,0.088894,676,29,258.7,0.2914,-1,2,17,5,158,4.0723,False,center_vs_mid
18,18,0,1,775,546,109,6,12,0.109713,479,11,164.4,0.2276,1,1,18,1,129,3.325,True,center_vs_mid
18,18,1,1,379,408,576,1,8,0.543664,576,24,120.5,1.0,1,2,18,1,129,3.325,True,center_vs_mid
18,19,0,1,546,543,134,5,8,0.150004,270,2,128.5,0.4963,1,2,19,1,99,3.325,False,center_vs_mid
18,19,1,1,408,749,573,7,13,0.073253,840,202,479.5,0.6821,-1,1,19,5,99,3.325,False,center_vs_mid
18,20,0,1,543,546,134,6,12,0.139772,244,6,108.7,0.5492,1,2,20,4,145,4.6398,False,center_vs_mid
18,20,1,1,749,492,228,2,8,0.237659,573,25,123.8,0.3979,-1,1,20,9,145,4.6398,False,center_vs_mid
18,21,0,1,546,542,270,1,8,0.16287,270,2,128.5,1.0,1,0,21,0,125,4.3485,False,center_vs_mid
18,21,1,1,492,740,156,8,10,0.161709,874,32,318.1,0.1785,-1,0,21,7,125,4.3485,False,center_vs_mid
18,22,0,1,542,763,247,5,12,0.123513,585,29,245.7,0.4222,1,0,22,0,265,3.952,True,center_vs_mid
18,22,1,1,740,492,156,1,6,0.290206,156,12,87.8,1.0,1,2,22,3,265,3.952,True,center_vs_mid
18,23,0,1,763,542,247,1,8,0.257914,247,26,83.2,1.0,1,0,23,1,115,3.4641,True,center_vs_mid
18,23,1,1,492,507,266,5,10,0.178896,874,32,318.1,0.3043,1,2,23,1,115,3.4641,True,center_vs_mid
18,24,0,1,542,536,29,12,12,0.012737,585,29,245.7,0.0496,1,0,24,2,108,3.7537,True,center_vs_mid
18,24,1,1,507,492,266,1,10,0.356656,266,5,67.9,1.0,1,1,24,1,108,3.7537,True,center_vs_mid
18,25,0,1,536,541,264,1,10,0.230698,264,5,66.6,1.0,-1,0,25,6,594,4.7,False,center_vs_mid
18,25,1,1,492,376,874,1,10,0.016801,874,32,318.1,1.0,1,1,25,4,594,4.7,False,center_vs_mid
18,26,0,1,541,536,264,5,10,0.224227,877,32,318.6,0.301,-1,0,26,5,4,4.4946,False,center_vs_mid
18,26,1,1,376,215,317,8,12,0.077188,874,219,462.1,0.3627,1,0,26,0,4,4.4946,False,center_vs_mid
18,27,0,1,536,541,264,1,10,0.389001,264,5,66.6,1.0,-1,2,27,5,211,4.5765,False,center_vs_mid
18,27,1,1,215,380,17,7,9,0.030728,317,11,97.0,0.0536,1,0,27,0,211,4.5765,False,center_vs_mid
18,28,0,1,541,764,32,10,10,0.015289,877,32,318.6,0.0365,1,2,28,1,231,4.4721,True,center_vs_mid
18,28,1,1,380,376,231,1,9,0.368699,231,4,60.0,1.0,1,0,28,1,231,4.4721,True,center_vs_mid
18,29,0,1,764,761,24,5,7,0.122949,236,1,72.4,0.1017,-1,1,29,5,15,3.0242,False,center_vs_mid
18,29,1,1,376,406,337,7,12,0.124365,874,219,462.1,0.3856,1,0,29,2,15,3.0242,False,center_vs_mid
18,30,0,1,761,513,245,5,15,0.084352,498,24,186.2,0.492,-1,1,0,9,294,3.2671,True,center_vs_mid
18,30,1,1,406,748,257,2,10,0.213469,337,7,114.1,0.7626,-1,0,0,6,294,3.2671,True,center_vs_mid
18,31,0,1,513,517,174,7,10,0.096795,886,147,442.4,0.1964,-1,0,1,7,76,3.2361,True,center_vs_mid
18,31,1,1,748,498,119,8,14,0.058021,499,26,190.4,0.2385,-1,0,1,5,76,3.2361,True,center_vs_mid
18,32,0,1,517,509,141,5,12,0.110416,188,7,115.4,0.75,1,2,2,3,128,1.1756,False,center_vs_mid
18,32,1,1,498,500,61,11,12,0.062181,188,6,114.2,0.3245,-1,1,2,5,128,1.1756,False,center_vs_mid
